,experiment,y_true,y_pred,difference
19832,NCI-H322M+750+67574,25.0,-26.919764,51.919764
26498,ACHN+127716+14229,38.0,-13.924901,51.924901
10408,K-562+628503+757441,20.0,71.93293,51.93293
2381,T-47D+686673+71423,60.0,8.061166,51.938834
17184,EKVX+719276+761432,24.0,75.943924,51.943923999999996
29861,A549/ATCC+749226+761432,106.5,54.5273,51.9727
4945,SNB-75+721517+753082,23.0,-28.981828999999998,51.981829
23030,OVCAR-8+256439+109724,48.0,-3.987163,51.987163
18409,NCI-H226+122819+169780,51.0,-1.0275418,52.0275418
4969,SNB-75+745750+747972,39.0,-13.041497,52.041497
16940,EKVX+180973+82151,69.0,16.951523,52.048477
9528,CCRF-CEM+719345+713563,12.0,64.0507,52.050700000000006
10914,MOLT-4+701852+169780,113.0,60.942398,52.057602
5315,U251+45923+85998,13.0,-39.062195,52.062195
22554,OVCAR-5+256942+733504,36.0,-16.063562,52.063562000000005
21021,IGROV1+24559+19893,65.0,12.903986,52.096014
11088,MOLT-4+92859+747973,40.0,92.12303,52.12303
6035,COLO 205+754143+715055,11.0,63.136185,52.136185
1516,HS 578T+77213+749226,3.0,-49.17505,52.17505
12810,MALME-3M+613327+118218,3.0,-49.180523,52.180523
25390,DU-145+750+125066,1.0,-51.1818,52.1818
25044,DU-145+14229+686673,40.0,-12.194858,52.194857999999996
5203,U251+25154+67574,34.0,-18.202019,52.202019
14727,SK-MEL-5+719276+698037,38.0,-14.234043,52.234043
25542,786-0+14229+754143,82.0,29.751925,52.248075
11275,RPMI-8226+26980+698037,14.0,66.25641999999999,52.25641999999999
28777,TK-10+732517+673596,28.0,-24.274217999999998,52.274218
14251,SK-MEL-28+732517+63878,19.0,-33.282646,52.282646
29986,SK-MEL-2+760766+761432,121.0,68.71075400000001,52.28924599999999
6832,HCT-116+409962+761432,51.0,103.298325,52.298325000000006
6872,HCT-116+628503+3088,25.0,-27.298336,52.298336
20704,NCI-H522+673596+279836,19.0,-33.30625,52.30625
3607,SF-539+122758+737754,90.0,37.678375,52.321625
14256,SK-MEL-28+733504+608210,92.0,39.66959,52.33041
27457,RXF 393+109724+82151,71.0,18.662382,52.337618
23901,NCI/ADR-RES+102816+715055,70.0,17.659267,52.340733
11576,SR+102816+719627,113.0,60.652462,52.347538
6070,COLO 205+77213+753082,24.0,-28.347658000000003,52.347658
1229,HS 578T+296961+698037,78.0,25.634125,52.365875
5001,SNB-75+750690+749226,20.0,-32.374836,52.374836
11315,RPMI-8226+38721+750690,46.0,-6.389245,52.389245
14967,UACC-257+19893+761432,25.0,-27.41052,52.410520000000005
23180,OVCAR-8+628503+27640,43.0,-9.439309,52.439309
12159,LOX IMVI+180973+747972,8.0,-44.448467,52.448467
3370,SF-295+66847+19893,75.0,22.539892000000002,52.460108
10463,K-562+715055+760766,96.0,43.53394,52.46606
29965,MOLT-4+756645+8806,10.0,-42.467525,52.467525
13636,SK-MEL-2+18509+712807,21.0,-31.469267,52.469267
26900,ACHN+754230+24559,37.0,-15.469572,52.469572
17526,HOP-62+26980+750,70.0,17.508135,52.491865000000004
21813,OVCAR-3+747599+138783,3.0,-49.505272,52.505272
15687,UACC-62+67574+169780,32.0,-20.517462,52.517461999999995
19612,NCI-H322M+296961+743414,18.0,-34.52126,52.52126
20239,NCI-H460+719276+754143,85.0,32.473843,52.526157
16519,A549/ATCC+256942+9706,75.0,22.473745,52.526255
16054,MDA-MB-435+3053+760766,45.0,-7.5706205,52.570620500000004
23961,NCI/ADR-RES+127716+698037,49.0,-3.5843148,52.5843148
14804,SK-MEL-5+754143+698037,11.0,63.585064,52.585064
24865,PC-3+747599+67574,51.0,-1.5902005,52.5902005
5163,U251+169780+123127,160.0,107.3838,52.616200000000006
9388,CCRF-CEM+369100+82151,112.0,59.38223000000001,52.61776999999999
17685,HOP-62+712807+279836,53.0,105.64291999999999,52.64291999999999
26762,ACHN+702294+125973,120.0,172.65419,52.65419
18411,NCI-H226+123127+63878,2.0,-50.67739,52.67739
13005,MALME-3M+754143+608210,96.0,43.321459999999995,52.678540000000005
16766,A549/ATCC+747973+732517,60.0,7.2671776,52.7328224
20186,NCI-H460+6396+761432,43.0,-9.744357,52.744357
26095,A498+256439+747971,55.0,2.2541595,52.7458405
5370,U251+67574+13875,47.0,-5.746775,52.746775
23620,SK-OV-3+409962+109724,22.0,-30.749855,52.749855
2892,SF-268+63878+79037,37.0,-15.760594000000001,52.760594
7631,HT29+105014+71423,36.0,-16.77211,52.77211
309,MCF7+673596+743414,39.0,-13.784945,52.784945
5597,COLO 205+119875+609699,55.0,2.2032075,52.7967925
1572,BT-549+119875+296961,26.0,-26.813321999999996,52.813322
120,MCF7+18509+743414,3.0,-49.820152,52.820152
19711,NCI-H322M+681239+180973,27.0,79.82899,52.828990000000005
2220,T-47D+256942+8806,66.0,13.169467000000001,52.830533
11480,RPMI-8226+747599+362856,3.0,-49.856373,52.856373
10911,MOLT-4+698037+713563,27.0,-25.85652,52.85652
18852,NCI-H226+750+45388,11.0,-41.857845000000005,52.857845000000005
1445,HS 578T+747971+169780,36.0,-16.864060000000002,52.86406
5982,COLO 205+745750+226080,91.0,38.090396999999996,52.909603000000004
29499,HOP-92+246131+606869,27.0,-25.912762,52.912762
23692,SK-OV-3+66847+732517,62.0,9.076614,52.923386
14393,SK-MEL-5+119875+737754,11.0,-41.944386,52.944386
3146,SF-295+125973+71423,21.0,73.97556,52.97556
5958,COLO 205+732517+747599,19.0,-33.977959999999996,52.977959999999996
24598,PC-3+26271+761432,47.0,-5.984906700000001,52.9849067
12299,LOX IMVI+609699+6396,29.0,-24.023718,53.023718
28949,UO-31+127716+747974,2.0,-51.052944000000004,53.052944000000004
21740,OVCAR-3+712807+760766,3.0,-50.05959,53.05959
17899,HOP-92+125066+102816,33.0,-20.062626,53.062626
11463,RPMI-8226+733504+753082,34.0,87.090126,53.090126
8958,SW-620+66847+732517,42.0,-11.095903,53.095903
4415,SNB-19+718781+747974,63.0,9.903928,53.096072
17820,HOP-62+762+755,13.0,-40.107647,53.107647
10991,MOLT-4+747971+32065,1.0,-52.107872,53.107872
6479,HCC-2998+719627+740,23.0,-30.111168,53.111168
29309,UO-31+747973+761432,51.0,-2.1152105,53.1152105
19824,NCI-H322M+747973+761432,65.0,11.854579,53.145421
6054,COLO 205+755+82151,89.0,35.848465000000004,53.151534999999996
6927,HCT-116+702294+77213,29.0,-24.155947,53.155947
20753,NCI-H522+71423+169780,54.0,0.8325280999999999,53.1674719
10708,MOLT-4+169780+737754,59.0,5.8231087,53.1768913
15817,UACC-62+750690+279836,13.0,66.18449,53.18449
29984,EKVX+760766+761432,107.0,53.805156999999994,53.194843000000006
20766,NCI-H522+718781+737754,29.0,82.200676,53.200676
13750,SK-MEL-2+628503+755986,101.0,47.78647,53.21353
11581,SR+105014+71423,37.0,-16.23142,53.23142
19519,NCI-H322M+226080+749226,53.0,-0.24548888,53.24548888
19133,NCI-H23+38721+747974,15.0,-38.248474,53.248474
24052,NCI/ADR-RES+256439+750690,47.0,-6.285569000000001,53.285569
19388,NCI-H23+92859+681239,28.0,-25.285675,53.285675
12247,LOX IMVI+3053+3088,100.0,46.711613,53.288387
5192,U251+24559+719627,65.0,11.683463,53.316537
21624,OVCAR-3+32065+761432,93.0,39.68168,53.31832
1674,BT-549+24559+754143,37.0,-16.344932999999997,53.344933
10127,HL-60(TB)+77213+34462,115.0,168.37288,53.37288000000001
12817,MALME-3M+613327+757441,10.0,-43.38394,53.38394
19226,NCI-H23+701852+737754,11.0,-42.39114,53.39114
40,MCF7+122758+67574,46.0,-7.3947015,53.3947015
28891,TK-10+9706+721517,38.0,-15.403869,53.403869
14947,UACC-257+141540+9706,30.0,-23.413795,53.413795
11746,SR+26980+755,54.0,0.55678165,53.44321835
6427,HCC-2998+701852+698037,34.0,-19.443916,53.443916
20535,NCI-H522+256439+19893,180.0,126.55545,53.44455000000001
19734,NCI-H322M+702294+3053,263.0,209.55165,53.448350000000005
5873,COLO 205+67574+71423,59.0,112.45531499999998,53.455314999999985
9018,SW-620+718781+713563,44.0,97.47100999999999,53.47100999999999
10097,HL-60(TB)+754143+698037,62.0,8.500653,53.499347
19200,NCI-H23+66847+27640,2.0,-51.50173,53.50173
768,MDA-MB-231+409962+754143,80.0,26.491743,53.508257
12886,MALME-3M+702294+737754,2.0,55.512314,53.512314
1996,BT-549+755+102816,49.0,-4.52053,53.52053
13569,SK-MEL-2+102816+608210,48.0,-5.526146,53.526146
14181,SK-MEL-28+681239+180973,140.0,86.469635,53.530365
12302,LOX IMVI+609699+761432,9.0,-44.569404999999996,53.569404999999996
1653,BT-549+218321+715055,73.0,19.396805,53.603195
7671,HT29+125973+122758,224.0,277.60925,53.609249999999975
16343,MDA-MB-435+82151+122819,25.0,-28.610495,53.610495
14356,SK-MEL-28+8806+713563,27.0,-26.63392,53.63392
30000,RPMI-8226+761432+763371,126.0,72.32966,53.670339999999996
22544,OVCAR-5+256439+32065,4.0,-49.680977,53.680977
21679,OVCAR-3+63878+753082,30.0,-23.685017000000002,53.685017
16328,MDA-MB-435+762+715055,9.0,-44.68605,53.68605
26007,A498+138783+246131,49.0,102.69575,53.695750000000004
28352,SN12C+750690+71423,56.0,2.3042197,53.6957803
6245,HCC-2998+256439+754143,134.0,80.30332,53.69668
28586,TK-10+26980+105014,42.0,-11.712057000000001,53.712057
12612,MALME-3M+127716+67574,78.0,24.275414,53.724586
10292,K-562+25154+71423,32.0,-21.747207999999997,53.747208
10994,MOLT-4+747971+749226,52.0,-1.7679664000000002,53.7679664
26115,A498+26271+745750,31.0,-22.773745,53.773745000000005
27902,RXF 393+85998+180973,10.0,-43.784977000000005,53.784977000000005
14468,SK-MEL-5+218321+24559,42.0,-11.7872505,53.7872505
483,MCF7+82151+715055,37.0,90.8082,53.8082
19759,NCI-H322M+718781+609699,76.0,22.186878,53.813122
29076,UO-31+296961+698037,42.0,-11.817299,53.817299
6152,HCC-2998+125973+169780,25.0,-28.826223,53.826223
1503,HS 578T+762+719627,5.0,-48.829506,53.829506
7102,HCT-116+9706+67574,3.0,-50.835217,53.835217
14587,SK-MEL-5+369100+686673,19.0,-34.86649,53.86649
20684,NCI-H522+63878+27640,52.0,-1.8713504,53.8713504
15501,UACC-62+24559+169780,11.0,64.88109,53.88109
13081,M14+109724+613327,16.0,-37.883790000000005,53.883790000000005
27528,RXF 393+169780+737754,52.0,-1.9028715,53.9028715
20093,NCI-H460+296961+25154,72.0,18.07253,53.92747
18116,HOP-92+409962+122758,49.0,-4.9380302,53.9380302
14790,SK-MEL-5+750690+628503,97.0,43.04919,53.95081
26660,ACHN+409962+673596,63.0,9.032575,53.967425
23352,OVCAR-8+754230+71423,22.0,-31.98157,53.981570000000005
7604,HCT-15+79037+760766,39.0,-14.982482999999998,53.982483
20524,NCI-H522+25154+102816,50.0,-3.9959137000000005,53.9959137
20879,NCI-H522+755+698037,1.0,-53.056895999999995,54.056895999999995
8582,KM12+77213+246131,80.0,25.934687,54.065313
24117,NCI/ADR-RES+32065+118218,18.0,-36.07758,54.07758
27386,CAKI-1+754143+713563,108.0,53.888619999999996,54.111380000000004
26655,ACHN+409962+109724,15.0,-39.121983,54.121983
29115,UO-31+409962+26980,21.0,-33.131840000000004,54.131840000000004
18707,NCI-H226+67574+71423,148.0,93.83735,54.16265
2300,T-47D+409962+118218,52.0,-2.2001342999999998,54.2001343
22396,OVCAR-4+9706+241240,8.0,-46.227470000000004,54.227470000000004
259,MCF7+49842+122758,94.0,39.75935,54.24065
1000,MDA-MB-231+79037+123127,40.0,-14.264792000000002,54.264792
26019,A498+1390+628503,28.0,-26.273854999999998,54.273855
13405,M14+71423+141540,52.0,-2.2767062,54.2767062
22510,OVCAR-5+226080+761432,1.0,55.322285,54.322285
25890,786-0+754230+606869,44.0,-10.336453,54.336453
21586,OVCAR-3+266046+6396,42.0,-12.363531,54.363531
5918,COLO 205+718781+123127,81.0,26.615647999999997,54.38435200000001
2201,T-47D+256439+218321,60.0,5.567489599999999,54.4325104
8981,SW-620+681239+71423,56.0,1.5669563999999998,54.4330436
9557,CCRF-CEM+743414+118218,29.0,-25.441717,54.441717
17488,HOP-62+256942+123127,80.0,25.540325,54.459675000000004
23161,OVCAR-8+608210+761432,74.0,19.53858,54.461420000000004
27944,SN12C+119875+24559,13.0,-41.484787,54.484787
8238,KM12+256439+123127,33.0,87.50437,54.504369999999994
11340,RPMI-8226+606869+71423,19.0,-35.506264,54.506264
24415,NCI/ADR-RES+92859+13875,14.0,-40.517773,54.517773
21993,OVCAR-4+138783+3053,18.0,-36.524623999999996,54.524623999999996
18357,HOP-92+85998+753082,16.0,-38.549640000000004,54.549640000000004
937,MDA-MB-231+747599+141540,33.0,-21.570504999999997,54.570505
21564,OVCAR-3+256439+63878,27.0,-27.5806,54.580600000000004
25275,DU-145+681239+755986,9.0,-45.610188,54.610188
641,MDA-MB-231+226080+763371,14.0,-40.618004,54.618004
10312,K-562+266046+66847,28.0,-26.653763,54.653763
27735,RXF 393+67574+715055,87.0,141.65805,54.65805
3259,SF-295+26271+698037,25.0,-29.675196000000003,54.675196
26362,A498+747971+122758,94.0,39.3015,54.6985
20411,NCI-H522+119875+628503,18.0,-36.710373,54.710373
10351,K-562+369100+737754,51.0,-3.722815,54.722815
19195,NCI-H23+63878+747974,30.0,-24.743976999999997,54.743977
3905,SF-539+712807+241240,9.0,-45.753197,54.753197
8471,KM12+721517+19893,43.0,-11.798682000000001,54.798682
3576,SF-295+9706+721517,28.0,-26.801903000000003,54.801903
23860,SK-OV-3+761432+753082,27.0,81.81022,54.81022
12142,LOX IMVI+1390+757441,23.0,-31.820859999999996,54.820859999999996
12051,SR+85998+82151,75.0,129.83861000000002,54.83861000000002
1757,BT-549+32065+760766,42.0,-12.857675,54.857675
10319,K-562+26980+754230,8.0,-46.862827,54.862827
17799,HOP-62+750690+79037,8.0,-46.880333,54.880333
8280,KM12+266046+743414,14.0,-40.885128,54.885128
5568,U251+92859+754230,31.0,85.89323,54.89323
9943,HL-60(TB)+63878+45388,6.0,-48.89785,54.89785
9962,HL-60(TB)+67574+3088,52.0,-2.922475,54.922475
6227,HCC-2998+246131+118218,23.0,-31.923078999999998,54.923079
26511,ACHN+1390+747971,4.0,-50.97057,54.97057
12044,SR+85998+1390,61.0,6.0192585,54.9807415
16838,A549/ATCC+92859+25154,55.0,0.009699233,54.990300767
11297,RPMI-8226+362856+27640,34.0,-20.991024,54.991023999999996
12308,LOX IMVI+613327+755986,3.0,-52.001296999999994,55.001296999999994
1693,BT-549+256942+721517,55.0,-0.0051075146,55.0051075146
5252,U251+296961+266046,4.0,-51.0184,55.0184
10140,HL-60(TB)+85998+71423,22.0,-33.018757,55.018757
20145,NCI-H460+45923+762,47.0,-8.028392,55.028392
11256,RPMI-8226+26271+25154,12.0,-43.065777000000004,55.065777000000004
20052,NCI-H460+256942+755986,42.0,-13.072608,55.072608
27885,RXF 393+762+719276,33.0,-22.083123999999998,55.083124
12432,LOX IMVI+740+719345,15.0,70.11778000000001,55.11778000000001
24851,PC-3+740+745750,16.0,-39.123634,55.123634
26516,ACHN+14229+118218,6.0,-49.139393,55.139393
15141,UACC-257+609699+713563,3.0,58.151005000000005,55.151005000000005
19655,NCI-H322M+45923+721517,22.0,-33.16738,55.16738
22687,OVCAR-5+66847+732517,30.0,-25.185091,55.185091
15787,UACC-62+745750+279836,43.0,98.20510999999999,55.20510999999999
29023,UO-31+256439+123127,74.0,18.781225,55.218775
28181,SN12C+609699+701852,53.0,-2.2525735,55.2525735
19416,NCI-H322M+119875+749226,7.0,-48.284657,55.284657
15701,UACC-62+686673+279836,5.0,60.312267000000006,55.312267000000006
14412,SK-MEL-5+125973+719627,248.0,192.67805,55.32194999999999
15891,MDA-MB-435+109724+608210,65.0,9.641392,55.358608000000004
22251,OVCAR-4+719276+3053,126.0,181.36653,55.36653000000001
3405,SF-295+701852+606869,11.0,-44.368946,55.368946
20612,NCI-H522+369100+138783,25.0,-30.390976000000002,55.390976
2183,T-47D+24559+761432,136.0,80.58873,55.41127
2697,SF-268+169780+698037,45.0,-10.428044,55.428044
3503,SF-295+750690+733504,6.0,-49.432865,55.432865
27695,RXF 393+608210+737754,68.0,12.53988,55.46012
28750,TK-10+718781+754143,72.0,16.526323,55.473676999999995
25144,DU-145+32065+6396,18.0,-37.479824,55.479824
11874,SR+67574+713563,32.0,87.591515,55.591515
6530,HCC-2998+747973+85998,10.0,-45.602753,55.602753
564,MDA-MB-231+127716+246131,35.0,-20.603466,55.603466
14553,SK-MEL-5+27640+749226,49.0,-6.6109076,55.6109076
13692,SK-MEL-2+26980+747972,61.0,5.388081,55.611919
6038,COLO 205+754230+19893,67.0,11.376325,55.623675
15691,UACC-62+67574+698037,31.0,-24.640514000000003,55.640514
8261,KM12+256942+673596,62.0,6.358184,55.641816
24619,PC-3+26980+701852,21.0,-34.644844,55.644844
13326,M14+613327+38721,8.0,-47.647459999999995,55.647459999999995
13887,SK-MEL-2+9706+732517,16.0,-39.663357,55.663357
28127,SN12C+369100+606869,54.0,-1.6905643,55.6905643
7719,HT29+18509+45388,22.0,-33.69399,55.69399
2846,SF-268+45388+169780,13.0,-42.707570000000004,55.707570000000004
28780,TK-10+732517+743414,94.0,38.279415,55.720585
1885,BT-549+718781+26271,12.0,-43.759871999999994,55.759871999999994
5004,SNB-75+754143+122758,15.0,-40.77483,55.77483
24484,PC-3+127716+9706,10.0,65.79294,55.79294
27524,RXF 393+14229+754143,47.0,-8.830133,55.830133000000004
6156,HCC-2998+125973+719627,152.0,207.83908,55.839079999999996
497,MCF7+92859+19893,58.0,2.1497126,55.8502874
17831,HOP-62+77213+733504,11.0,-44.8801,55.8801
3700,SF-539+25154+49842,38.0,-17.88702,55.88702
7982,HT29+719627+715055,91.0,35.063377,55.936623
21992,OVCAR-4+138783+125066,18.0,-37.938815999999996,55.938815999999996
22031,OVCAR-4+226080+122758,58.0,2.051528,55.948472
11529,RPMI-8226+755+713563,53.0,-2.9708161,55.9708161
19379,NCI-H23+85998+698037,61.0,5.023651999999999,55.976348
669,MDA-MB-231+256439+750690,4.0,-51.981426,55.981426
1939,BT-549+745750+628503,220.0,276.00262000000004,56.002620000000036
21251,IGROV1+702294+3053,313.0,256.97076,56.029240000000016
5452,U251+733504+701852,3.0,-53.031985999999996,56.031985999999996
15479,UACC-62+19893+279836,40.0,-16.041275,56.041275
17329,EKVX+92859+686673,33.0,-23.04849,56.04849
27447,RXF 393+102816+761432,72.0,128.05957,56.05957000000001
22036,OVCAR-4+226080+606869,29.0,-27.0755,56.075500000000005
20589,NCI-H522+279836+747974,88.0,31.911268,56.088732
24606,PC-3+266046+71423,64.0,7.9083314,56.0916686
8585,KM12+77213+67574,53.0,-3.1133249,56.1133249
14425,SK-MEL-5+13875+123127,43.0,-13.154534,56.154534
12268,LOX IMVI+38721+754143,31.0,-25.211517,56.211517
4138,SNB-19+138783+747974,66.0,9.788388000000001,56.211612
10827,MOLT-4+369100+762,28.0,84.22333,56.223330000000004
4177,SNB-19+226080+715055,70.0,13.77258,56.22742
21098,IGROV1+279836+715055,66.0,122.24268000000001,56.24268000000001
19475,NCI-H322M+1390+753082,16.0,-40.2557,56.2557
9845,HL-60(TB)+26980+761432,22.0,-34.259029999999996,56.259029999999996
7537,HCT-15+747599+761432,170.0,113.73543000000001,56.26456999999999
16785,A549/ATCC+754143+6396,145.0,88.73329,56.26671
29817,NCI-H226+747974+756645,47.5,-8.795286,56.295286000000004
13292,M14+45388+698037,17.0,-39.300964,56.300964
13354,M14+673596+241240,5.0,61.313235999999996,56.313235999999996
3168,SF-295+1390+715055,50.0,-6.3612757,56.3612757
9300,CCRF-CEM+25154+79037,137.0,80.60806,56.391940000000005
21838,OVCAR-3+750+105014,17.0,-39.4006,56.4006
24480,PC-3+127716+733504,47.0,-9.401492,56.401492
7576,HCT-15+755+721517,41.0,-15.404088,56.404088
15462,UACC-62+14229+719345,41.0,-15.431484,56.431484
5120,U251+125973+749226,96.0,39.543265999999996,56.456734000000004
22237,OVCAR-4+718781+127716,16.0,-40.47228,56.47228
1873,BT-549+702294+719345,30.0,-26.489565000000002,56.489565
23198,OVCAR-8+673596+63878,20.0,-36.522587,56.522587
15155,UACC-257+628503+125973,39.0,-17.52665,56.526650000000004
6048,COLO 205+755+608210,52.0,-4.5519419999999995,56.551942
11680,SR+226080+3053,15.0,71.56679,56.56679
7806,HT29+296961+26980,58.0,1.4008296999999998,56.5991703
10552,K-562+750690+628503,94.0,150.63667,56.63667000000001
2746,SF-268+256439+13875,33.0,-23.655094000000002,56.655094000000005
5620,COLO 205+125066+67574,12.0,-44.680737,56.680737
5136,U251+138783+122819,99.0,42.312653000000005,56.687346999999995
24579,PC-3+256942+71423,127.0,70.30582,56.69418
14139,SK-MEL-28+613327+3053,1.0,-55.697823,56.697823
1431,HS 578T+740+752,8.0,-48.71778,56.71778
5087,U251+118218+67574,7.0,-49.753544,56.753544
21020,IGROV1+241240+63878,50.0,-6.7581253,56.7581253
17054,EKVX+409962+25154,36.0,-20.758963,56.758963
11660,SR+180973+79037,26.0,82.76827,56.76827
24907,PC-3+754230+745750,66.0,9.227277,56.772723
14830,SK-MEL-5+77213+747971,63.0,6.2154417,56.7845583
22155,OVCAR-4+49842+733504,34.0,-22.802754999999998,56.802755
17658,HOP-62+681239+737754,12.0,-44.832485,56.832485
15601,UACC-62+369100+740,6.0,-50.85863,56.85863
18877,NCI-H226+755+754143,37.0,-19.861857999999998,56.861858
16285,MDA-MB-435+750690+118218,27.0,-29.863039,56.863039
605,MDA-MB-231+14229+754143,63.0,6.1233010000000005,56.876699
26035,A498+18509+105014,8.0,-48.89756,56.89756
17339,HOP-62+105014+45388,1.0,-55.923534,56.923534
24414,NCI/ADR-RES+92859+125066,16.0,-40.93612,56.93612
6741,HCT-116+256439+241240,29.0,-28.031338,57.031338000000005
18757,NCI-H226+718781+761432,125.0,67.965126,57.034874
11327,RPMI-8226+45388+9706,48.0,-9.034882000000001,57.034882
5962,COLO 205+733504+226080,44.0,-13.05722,57.05722
17097,EKVX+628503+3053,12.0,-45.065113000000004,57.065113000000004
9030,SW-620+719344+3053,16.0,-41.072390000000006,57.072390000000006
8647,SW-620+119875+754230,2.0,-55.080859999999994,57.080859999999994
19002,NCI-H23+218321+122758,16.0,-41.080963,57.080963
5266,U251+32065+24559,45.0,-12.126285000000001,57.126285
25020,DU-145+13875+760766,12.0,-45.139065,57.139065
2702,SF-268+18509+719345,35.0,-22.146314999999998,57.146315
659,MDA-MB-231+25154+752,19.0,-38.14714,57.14714
17806,HOP-62+754143+82151,79.0,21.833889000000003,57.166111
13674,SK-MEL-2+256942+123127,78.0,135.18985,57.18985000000001
